date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2021/4/16,sh.000001,3407.188,3432.6286,3394.1344,3426.6178,3398.9875,25857967200,2.95951E+11,0.812898,0.174214417
2021/4/19,sh.000001,3427.548,3479.0099,3414.3564,3477.5485,3426.6178,30273581900,3.68472E+11,1.486326,0.136701129
2021/4/20,sh.000001,3467.1481,3494.2983,3463.4637,3472.9427,3477.5485,28530008200,3.58983E+11,-0.132444,0.177532607
2021/4/21,sh.000001,3456.2991,3481.2511,3450.1113,3472.9298,3472.9427,25377785900,3.23914E+11,-0.000371,0.119000363
2021/4/22,sh.000001,3482.8328,3485.3585,3456.3156,3465.1138,3472.9298,25111451000,3.17081E+11,-0.225055,0.146453637
2021/4/23,sh.000001,3462.0858,3482.3587,3456.3329,3474.166,3465.1138,24936043300,3.23016E+11,0.261238,0.129740838
2021/4/26,sh.000001,3484.1072,3497.1208,3438.5724,3441.1658,3474.166,27697077100,3.88162E+11,-0.949874,0.111869564
2021/4/27,sh.000001,3440.0911,3443.8538,3417.2647,3442.6111,3441.1658,25303239300,3.27046E+11,0.042,0.089380837
2021/4/28,sh.000001,3432.1612,3457.0683,3423.325,3457.0683,3442.6111,24738112000,3.49669E+11,0.419949,0.094984476
2021/4/29,sh.000001,3458.0819,3478.2278,3447.5878,3474.9011,3457.0683,27663138700,3.71612E+11,0.515836,0.088561585
2021/4/30,sh.000001,3468.3022,3469.0872,3426.9023,3446.8564,3474.9011,31266035400,4.01442E+11,-0.807065,0.210204893
2021/5/6,sh.000001,3446.0743,3471.2396,3426.8487,3441.2826,3446.8564,31042419200,4.00525E+11,-0.161707,0.098863406
2021/5/7,sh.000001,3446.407,3457.8924,3416.7755,3418.8741,3441.2826,35378538900,4.11079E+11,-0.651167,0.07871795
2021/5/10,sh.000001,3423.5896,3429.7359,3401.9346,3427.9909,3418.8741,37417088400,3.99718E+11,0.266661,0.096771485
2021/5/11,sh.000001,3406.598,3448.0959,3384.6966,3441.8454,3427.9909,35093411200,3.90326E+11,0.404158,0.099362546
2021/5/12,sh.000001,3429.7544,3466.3708,3428.3944,3462.7513,3441.8454,31144454700,3.4386E+11,0.607404,0.170341801
2021/5/13,sh.000001,3432.138,3448.0169,3418.3846,3429.5361,3462.7513,31932532700,3.56377E+11,-0.959214,0.096174763
