date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/8/25,sz.399001,0.123611744,0.11620457,0.113964397,0.092726101,0.10642379,0.525294577,0.290708494,-0.043269344,-0.708275628
2020/8/26,sz.399001,0.132363394,0.124651533,0.106667522,0.110935977,0.119036736,0.623010203,0.369544404,-1.248569298,-0.979822633
2020/8/27,sz.399001,0.138421399,0.130559718,0.104572735,0.134069544,0.128860055,0.04834764,-0.197743887,0.480406309,-0.611531241
2020/8/28,sz.399001,0.162082863,0.167599613,0.146765802,0.169113302,0.16209333,0.346632237,0.159322784,1.522723402,-0.242076595
2020/8/31,sz.399001,0.184001107,0.205215235,0.196066796,0.200589354,0.194400754,0.468318076,0.376426014,-0.511043411,-0.33464751
2020/9/1,sz.399001,0.191974356,0.224572198,0.229319073,0.22271547,0.2134256,-0.130842765,-0.168992055,0.392544542,-0.226250956
2020/9/2,sz.399001,0.182052073,0.217212912,0.227551785,0.21293513,0.211884646,1.211681495,0.569634141,0.127649819,-0.723200008
2020/9/3,sz.399001,0.144785775,0.164866727,0.158028603,0.140733097,0.175535898,0.821018586,0.331288328,-0.616734818,-0.869798673
2020/9/4,sz.399001,0.089103879,0.086635039,0.054135288,0.038252053,0.11628804,0.299904567,-0.12441476,-0.624677205,-0.115828963
2020/9/7,sz.399001,0.027747064,0.007443947,-0.045046147,-0.058277692,0.050083306,1.488539786,0.871491018,-1.901184182,-0.819317034
2020/9/8,sz.399001,-0.042641544,-0.07684931,-0.140512566,-0.150803764,-0.027110268,1.402452673,0.425874981,-0.009384576,-0.612692735
2020/9/9,sz.399001,-0.122142445,-0.169046911,-0.232733417,-0.242431253,-0.115104708,2.575127007,1.106594031,-2.251406327,-0.389881452
2020/9/10,sz.399001,-0.199816593,-0.24813035,-0.296558053,-0.305381386,-0.201137349,1.355017488,0.122157604,-0.681648232,-0.943530684
2020/9/11,sz.399001,-0.272956873,-0.297734789,-0.30464317,-0.308722289,-0.281748877,-0.304667242,-0.877633557,1.004851255,-0.143578282
2020/9/14,sz.399001,-0.319359041,-0.315815998,-0.284853494,-0.28379971,-0.332302014,0.095523242,-0.350573921,0.356136246,-0.95650143
2020/9/15,sz.399001,-0.313187238,-0.300195316,-0.270585324,-0.267891985,-0.323813095,-0.2218686,-0.548466923,0.573872836,-0.437256443
2020/9/16,sz.399001,-0.279498643,-0.263776276,-0.250210232,-0.247967093,-0.284375782,-0.653867323,-0.785751728,-0.736510121,3.53753375
2020/9/17,sz.399001,-0.238096682,-0.213725139,-0.210468781,-0.207929527,-0.237502947,-0.645815508,-0.544267721,-0.036390314,-0.805120371
2020/9/18,sz.399001,-0.20527909,-0.179576096,-0.181092374,-0.183522705,-0.198413264,-0.208916263,-0.362342148,1.137405087,0.539737293
